,star_id,sobject_id,dr2_source_id,dr3_source_id,survey_name,field_id,flag_repeat,wg4_field,wg4_pipeline,flag_sp,teff,e_teff,irfm_teff,irfm_ebv,irfm_ebv_ref,logg,e_logg,fe_h,e_fe_h,flag_fe_h,fe_h_atmo,vmic,vbroad,e_vbroad,chi2_sp,alpha_fe,e_alpha_fe,nr_alpha_fe,flag_alpha_fe,flux_a_fe,chi_a_fe,li_fe,e_li_fe,nr_li_fe,flag_li_fe,c_fe,e_c_fe,nr_c_fe,flag_c_fe,o_fe,e_o_fe,nr_o_fe,flag_o_fe,na_fe,e_na_fe,nr_na_fe,flag_na_fe,mg_fe,e_mg_fe,nr_mg_fe,flag_mg_fe,al_fe,e_al_fe,nr_al_fe,flag_al_fe,si_fe,e_si_fe,nr_si_fe,flag_si_fe,k_fe,e_k_fe,nr_k_fe,flag_k_fe,ca_fe,e_ca_fe,nr_ca_fe,flag_ca_fe,sc_fe,e_sc_fe,nr_sc_fe,flag_sc_fe,sc2_fe,e_sc2_fe,nr_sc2_fe,flag_sc2_fe,ti_fe,e_ti_fe,nr_ti_fe,flag_ti_fe,ti2_fe,e_ti2_fe,nr_ti2_fe,flag_ti2_fe,v_fe,e_v_fe,nr_v_fe,flag_v_fe,cr_fe,e_cr_fe,nr_cr_fe,flag_cr_fe,cr2_fe,e_cr2_fe,nr_cr2_fe,flag_cr2_fe,mn_fe,e_mn_fe,nr_mn_fe,flag_mn_fe,co_fe,e_co_fe,nr_co_fe,flag_co_fe,ni_fe,e_ni_fe,nr_ni_fe,flag_ni_fe,cu_fe,e_cu_fe,nr_cu_fe,flag_cu_fe,zn_fe,e_zn_fe,nr_zn_fe,flag_zn_fe,rb_fe,e_rb_fe,nr_rb_fe,flag_rb_fe,sr_fe,e_sr_fe,nr_sr_fe,flag_sr_fe,y_fe,e_y_fe,nr_y_fe,flag_y_fe,zr_fe,e_zr_fe,nr_zr_fe,flag_zr_fe,mo_fe,e_mo_fe,nr_mo_fe,flag_mo_fe,ru_fe,e_ru_fe,nr_ru_fe,flag_ru_fe,ba_fe,e_ba_fe,nr_ba_fe,flag_ba_fe,la_fe,e_la_fe,nr_la_fe,flag_la_fe,ce_fe,e_ce_fe,nr_ce_fe,flag_ce_fe,nd_fe,e_nd_fe,nr_nd_fe,flag_nd_fe,sm_fe,e_sm_fe,nr_sm_fe,flag_sm_fe,eu_fe,e_eu_fe,nr_eu_fe,flag_eu_fe,ra_dr2,dec_dr2,parallax_dr2,parallax_error_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,rv_galah,e_rv_galah,rv_gaia_dr2,e_rv_gaia_dr2,red_flag,ebv,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,flag_guess,v_jk,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ph_qual_tmass,w2mpro,w2mpro_error,ph_qual_wise,a_ks,e_a_ks,bc_ks,ruwe_dr2,ra,dec
1511,08522289+1014391,160107004101088,597806911563247616,597806915860570624,k2_hermes,6605,0,10k_28,lbol,65,5295.929,121.52442671827639,5376.0,0.05,bay,4.279169,0.21291400870519386,-0.19283962,0.11361665136932216,0,-0.1472187,1.0673487,7.692586,2.4742134855026006,0.6635165,0.1698377017044133,0.06788181561054296,143.0,0,0.7087649,1.026291,0.4798730134963989,0.12425605132874133,1.0,1,0.6387994766235359,0.17533557209726772,1.0,1,0.39056919097900433,0.20431309975903555,1.0,0,0.025242748260498438,0.10656042295066812,1.0,0,0.12051048278808629,0.17429821573064352,1.0,0,0.19407829284667955,0.11297233376794204,1.0,0,0.17285230636596705,0.10590255165307812,1.0,0,0.21843927383422823,0.154838806142502,1.0,0,0.25136024475097685,0.12146732390063872,1.0,0,0.1041201019287108,0.09992860138053225,1.0,0,None,None,0,0,0.016285584445356542,0.19188300250361354,17.0,0,0.1759327888488773,0.22403487792586796,4.0,0,-0.03784202575683615,0.2895865855894878,2.0,0,-0.0016306686401366122,0.14275128089510364,1.0,0,None,None,0,0,0.17356197357177727,0.1713067460387628,1.0,0,0.24220746994018594,0.22384791341819704,8.0,1,0.07622929022102153,0.12642753452453218,3.0,0,0.07205610899345084,0.09777415276952942,3.0,0,-0.06292903693610125,0.19861617132465842,3.0,0,nan,nan,nan,32,nan,nan,1.0,32,0.04164520263671889,0.3362517099554756,2.0,0,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,0.0617857742309571,0.16381821118916373,1.0,0,nan,nan,4.0,32,0.6119967555999755,0.18181227345292061,1.0,1,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,133.09532806389052,10.244082047670412,2.4893981405948655,0.1338791121980552,398.242224412297,377.605429849909,421.21656980925,411.240443371624,16.243999481201172,0.1679999977350235,9.321062,6.198722,0,0.0469984,13.5791634519,19.4580923773,33.0496726126,29.5892668199,0,13.250863,11.758,0.026,11.336,0.032,11.251,0.022,AAA,11.206,0.02,AABU,0.04590040621948287,0.0346415801014799,1.7379191,4.939314344235812,133.09532549587232,10.244078153429477
1512,08520773+1030288,160107004101091,598570492324781056,598570492324781056,k2_hermes,6605,0,10k_16,lbol,0,4766.266,133.25732235775286,4729.0,0.04,bay,2.9774542,0.2631662248537855,-0.106544495,0.11723960664958127,0,-0.06424544,1.2419728,6.627308,2.421755039557126,0.6959439,-0.08412188470025221,0.10390883742749293,44.0,0,0.741236,0.8904547,nan,nan,nan,32,nan,nan,1.0,32,0.014881591796875426,0.2103266857168902,1.0,0,-0.1339288330078121,0.11178712728802923,1.0,0,0.11126794815063512,0.18508393494884323,1.0,0,0.28438028335571275,0.11653707142432827,1.0,0,0.09728029251098658,0.11035187393449561,1.0,0,0.24076860427856417,0.16105427131597574,1.0,0,-0.08394926071166964,0.12534863360170634,1.0,0,0.07802947998046861,0.10388348848809935,1.0,0,None,None,0,0,-0.09360315791263589,0.15516883429841208,21.0,0,0.40558342924396773,0.1672144490792266,9.0,0,0.4225690460205076,0.253233939409256,1.0,0,-0.002018337249755753,0.14870202867492904,1.0,0,None,None,0,0,-0.1436191368103028,0.18080416207857886,1.0,0,0.08709954045637108,0.12357912229081515,12.0,0,-0.023021436758695765,0.1284518503776328,3.0,0,-0.01610463058287472,0.0919323256505728,3.0,0,0.1663508796691895,0.2649450171914519,2.0,0,nan,nan,nan,32,0.5138999938964846,0.1916426718235016,1.0,0,-0.6912125015258788,0.35351335480532015,2.0,0,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,-0.7055892181396484,0.17056125956022422,1.0,0,nan,nan,nan,32,0.06378732681274402,0.18465838021996434,1.0,1,0.5951889801025392,0.19784781258051246,1.0,0,0.3348822259902955,0.16149566610404084,2.0,1,0.15086393833160405,0.13693471685891226,1.0,1,133.03220379063575,10.508011460222857,0.2667204403398742,0.0336739769495898,3162.83145091692,2865.27922827208,3522.26716971168,410.62072686778,88.22200012207031,0.08100000023841858,nan,nan,0,0.0,10.2031580305,18.120588061,29.6703627032,28.4683662143,0,14.800361,12.948,0.022,12.388,0.023,12.304,0.022,AAA,12.325,0.025,AABU,0.0,0.031184988470291646,2.0606608,0.9993987425881319,133.03220331887294,10.50801152420156
1513,08520489+1026041,160107004101092,598566850192522496,598566850192522496,k2_hermes,6605,0,10k_17,lbol,0,4961.46,100.86782750724839,5128.0,0.057,bay,4.5644865,0.18667580712732854,0.16901302,0.08902101694273948,0,0.13208427,1.0138336,4.7621455,2.3717469453253766,0.6167751,-0.018780698828557707,0.0492147902416557,407.0,0,0.7787471,1.3448188,-0.3960248112678528,0.11037008508455534,1.0,1,nan,nan,nan,32,0.16410015106201215,0.17489817725810408,1.0,0,-0.17014032363891562,0.08267625401414232,1.0,0,-0.038708305358886363,0.12688923547449796,1.0,0,-0.0057503318786622515,0.09553078957605261,1.0,0,0.0005219268798830612,0.08518094170842444,1.0,0,-0.05262453079223661,0.12560152970147923,1.0,0,0.0058849525451663,0.10260129200962688,1.0,0,0.007717933654785014,0.08111700371319494,1.0,0,None,None,0,0,-0.05998789822835782,0.07620296419762408,55.0,0,-0.011866207122802841,0.15897273473398252,8.0,0,0.16604864135297256,0.14053101314513197,3.0,0,-0.07079208374023427,0.11467332128974343,1.0,0,None,None,0,0,0.04723588943481438,0.12847883877902178,1.0,0,-0.36252933502197227,0.19726752879859885,8.0,1,0.03221895549827829,0.10257916203665321,3.0,0,-0.12544317343567957,0.07675472479077673,3.0,0,-0.27161605372233394,0.15573652974006555,3.0,0,-0.40964183807373056,0.15826618671417236,1.0,0,0.08354229927063006,0.13734406385423967,1.0,1,0.10788074493408217,0.25739831506752764,2.0,0,0.019007148742675728,0.17144590397243917,1.0,0,0.9657393264770509,0.14807744194903824,2.0,0,nan,nan,2.0,32,-0.09935943603515618,0.13207335623441716,1.0,0,nan,nan,nan,32,0.19647871017456042,0.16680287996175477,1.0,1,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,133.02032320984156,10.434459512751442,2.409284167119121,0.0338534406668203,410.20369320212,404.542346609587,416.022806028326,410.900526025134,14.173999786376953,0.08399999886751175,nan,nan,0,0.0529346,16.5074167177,26.8813353813,41.8832222511,39.1240027721,0,14.243795,12.642,0.022,12.175,0.022,12.091,0.02,AAA,12.087,0.023,AACU,0.007344175094604726,0.029217792574430555,1.9459435,1.0340438980498086,133.0203212910916,10.434459171898089
1514,08515456+1038039,160107004101094,598585541890181504,598585541890181504,k2_hermes,6605,0,10k_6,lbol,0,4635.4956,100.89537559860737,4670.0,0.049,bay,4.5757,0.18792390834632464,0.17918968,0.09296068781369173,0,0.18045157,0.96167934,4.0624495,2.4246794430271126,0.77441704,0.11790507370572413,0.050229845301889106,478.0,0,0.77103114,1.4259664,-0.8047813653945923,0.1145354311248946,1.0,1,nan,nan,nan,32,0.424090843200684,0.18349236799078986,1.0,0,0.08054393768310586,0.08935733550463908,1.0,0,nan,nan,nan,32,0.28281101226806626,0.10062761029355459,1.0,0,0.14306619644165064,0.09104926947353457,1.0,0,0.07397716522216768,0.13393481643538915,1.0,0,0.11715442657470732,0.10809168418823455,1.0,0,0.14576419830322251,0.08651698122837136,1.0,0,None,None,0,0,0.10227966584649917,0.07252253863955918,59.0,0,nan,nan,nan,32,0.4207685089111326,0.2506653905692652,2.0,0,-0.033970718383788956,0.12269190776948873,1.0,0,None,None,0,0,-0.03580434799194343,0.1403552823315698,1.0,0,0.1434111088646264,0.11091831786530838,12.0,0,-0.04864292759067528,0.10747860959342373,3.0,0,0.11715097179811426,0.08053451552529227,3.0,0,-0.34290164719993993,0.1679351157455894,3.0,0,0.0469554901123046,0.13791498439021954,1.0,0,-0.1755619525909422,0.14112052695879476,1.0,1,0.6254846191406251,0.2794510776917627,2.0,0,-0.3672738647460938,0.18285401165485382,1.0,0,0.6880245971679688,0.1520280361594978,2.0,0,nan,nan,2.0,32,-0.14791194915771477,0.14112608819668976,1.0,0,nan,nan,4.0,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,132.97732342331722,10.634338898849052,3.0043887487584024,0.031151503067272632,329.705922011724,326.328424548713,333.152786201668,410.411654826521,24.242000579833984,0.0860000029206276,nan,nan,0,0.010207984765321887,12.9436399189,24.5408259146,42.4710413128,41.1044671239,0,14.397872,12.467,0.022,11.922,0.02,11.796,0.018,AAA,11.838,0.023,AABU,0.003671936965943125,0.02798018204880734,2.1524444,0.9933774981478933,132.97732229657734,10.634335481963625
1515,08520370+1005457,160107004101095,597801177782900352,597801177782900352,k2_hermes,6605,0,10k_44,lbol,0,5813.446,97.25383268116487,5974.0,0.05,bay,4.2946506,0.18418525211017675,0.08098602,0.093007465677053,0,0.0997038,1.1706438,5.4437895,2.396826896845377,0.6257419,-0.054333652136573304,0.05281259113207114,159.0,0,0.6828674,1.3840808,0.6418754577636718,0.11771088093519211,1.0,0,0.05413227081298899,0.15780566489117462,1.0,0,-0.11388351440429645,0.17537258707578862,1.0,0,0.092589321136475,0.08303844593648292,1.0,0,-0.016934013366698863,0.1275826149576318,1.0,0,0.11078676223754869,0.09581216126732936,1.0,0,0.03892066955566431,0.08550069693998708,1.0,0,-0.006098098754883097,0.12605680671354363,1.0,0,-0.18647497177123995,0.10290386728403433,1.0,0,0.09828361511230455,0.0814128967334382,1.0,0,None,None,0,0,-0.052308884671468395,0.14882551476559056,3.0,0,-0.0009304237365723722,0.15944641096375803,8.0,0,nan,nan,nan,32,-0.0034741210937498934,0.11511176254760018,1.0,0,None,None,0,0,0.0012411308288573508,0.12912038075918464,1.0,0,0.016622486114502344,0.1977131550367286,8.0,1,0.06521638960008261,0.10285153825500395,3.0,0,0.07386453371846698,0.07843996324928629,3.0,0,0.045024239057549535,0.15640234877074227,3.0,0,nan,nan,nan,32,nan,nan,1.0,32,-0.06260144306192178,0.2020815239769998,3.0,0,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,-0.1852397155761718,0.13256804638724326,1.0,0,nan,nan,nan,32,nan,nan,1.0,32,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,133.01544350949146,10.095982197219758,1.668051882114625,0.032961752779719904,589.38382069471,578.067266407581,601.14384395499,412.001327803663,18.006000518798828,0.1080000028014183,nan,nan,0,0.0,18.8528618924,26.7478684745,42.8354359925,39.0135208177,0,13.1944065,12.077,0.021,11.82,0.023,11.741,0.02,AAA,11.745,0.021,AABU,0.0,0.02859094769139741,1.4565665,1.0924623531215771,133.0154435270874,10.095980365501914
1516,08515693+1010437,160107004101097,597804918698423552,597804918698423552,k2_hermes,6605,0,10k_1,lbol,256,3615.7842,145.89038826527792,nan,nan,None,4.620233,0.22550336252997635,nan,nan,17,-0.3673323,0.7985255,6.685552,2.7684426191868785,1.1435397,nan,nan,nan,32,0.681638,0.2901506,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,None,None,0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,None,None,0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,132.98743693416583,10.178820212306183,6.623536182945196,0.05319160926723765,150.334326561528,149.132617859574,151.555208177837,411.837491794435,-0.3717288105201728,0.7819313636818283,nan,nan,0,0.0448361,3.88145395908,10.6538798893,23.6840213615,26.8730468308,0,14.891423,12.39,0.022,11.738,0.022,11.548,0.018,AAA,11.367,0.022,AABU,0.2671379229583732,0.02856145694677443,2.576516,1.1618805499588236,132.9874434403477,10.178819697222082
1517,08514395+1005517,160107004101101,597710468073437824,597710468073437824,k2_hermes,6605,0,10k_18,lbol,0,4468.941,154.69658208720944,4571.0,0.08,bay,1.869764,0.3304994564637688,-0.85224676,0.15798479098471852,0,-0.92403114,1.4221272,8.009138,2.6182639294882764,0.64716595,0.262987350243628,0.08907214670598475,7.0,0,0.65556276,0.72041327,0.27325279712677,0.13841588571143304,1.0,1,nan,nan,1.0,32,0.6776103782653813,0.23647434974388284,1.0,1,-0.31671958923339805,0.13579063496179214,1.0,0,-0.05662260055541957,0.23622246967829577,1.0,0,-0.1475431060791017,0.13203341766064736,1.0,1,0.5203764724731448,0.1304727918636196,1.0,0,-0.06164628982543974,0.18893674161342433,1.0,0,0.07277519226074247,0.1423094205377258,1.0,0,-0.06865850448608413,0.1214672892045578,1.0,0,None,None,0,0,nan,nan,nan,32,nan,nan,nan,32,-0.16348742485046408,0.3515071857962424,2.0,1,-0.5869711685180663,0.17533124320444,1.0,1,None,None,0,0,-0.3467322158813477,0.22489595781470326,1.0,0,0.1202998161315918,0.17434104080487836,1.0,0,-0.11105698097641424,0.15726855764162773,3.0,0,-0.4853048896789547,0.15404188879333858,2.0,0,0.010818758010864293,0.32301979072415143,2.0,1,nan,nan,nan,32,1.0378729820251467,0.16167072345309702,1.0,1,nan,nan,nan,32,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,0.6206565666198731,0.2007906276018463,1.0,0,0.5795254659652711,0.1471306385520558,4.0,1,0.5004660940170287,0.19632718334191196,1.0,1,0.9395068645477296,0.12546103165940647,2.0,1,0.652957525253296,0.16860812549822543,2.0,1,0.3797384279966355,0.14735813231214173,1.0,1,132.9331423447965,10.097721031956189,-0.020789724219491955,0.03263316013314794,7422.86922591352,6447.25210085532,8598.21979427203,412.289027057577,301.9620056152344,0.22599999606609344,nan,nan,0,0.0454382,6.3675566595,12.8463341099,23.9667174478,24.3984056966,0,14.546447,12.421,0.022,11.785,0.023,11.687,0.018,AAA,11.665,0.022,AABU,0.036719859924317186,0.02921779289905764,2.246711,1.0515133558331222,132.93314230306714,10.097720598006966
1518,08514422+1043100,160107004101104,598590180454732416,598590180454732416,k2_hermes,6605,0,10k_32,lbol,0,5476.2407,103.27097569969217,5808.0,0.08,bay,4.4490614,0.18570177422901563,-0.030674458,0.08772969554286825,0,-0.01267764,1.0961986,4.127739,2.451608090255387,0.6509741,0.027822667706950868,0.0572731388075479,30.0,0,0.73724765,0.97008276,0.34730966091156,0.10747649998636535,1.0,1,0.1808865547180183,0.15374384325425014,1.0,1,0.035546283721924254,0.16904703125292078,1.0,0,-0.03195100784301719,0.07827381346560533,1.0,0,-0.024935817718505504,0.11853178380687557,1.0,0,0.10814651489257798,0.09206027482021839,1.0,0,0.039056091308594,0.0812783975564719,1.0,0,-0.08793289184570341,0.12003305502790193,1.0,0,0.012212104797363565,0.09887446998022136,1.0,0,0.04414590835571275,0.07748931714567835,1.0,0,None,None,0,0,0.08485913374025589,0.09545770272153871,23.0,0,0.13938482105710961,0.10433726173373267,12.0,0,0.005172023773193146,0.22427425007644824,2.0,0,-0.14555728912353505,0.10930723964787199,1.0,0,None,None,0,0,-0.0007768440246582742,0.12070320345373954,1.0,0,0.23787433624267607,0.12326595223431946,4.0,0,-0.0162867819930257,0.09920085684663671,3.0,0,0.0016429658214278707,0.0741460702679619,3.0,0,0.03088972744983243,0.14759974144593813,3.0,0,nan,nan,nan,32,nan,nan,1.0,32,-0.3176349067687987,0.24286917377714679,2.0,0,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,-0.1363977622985839,0.12602176383478347,1.0,0,nan,nan,nan,32,0.25069700241088855,0.163563721763346,1.0,1,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,132.93433201116443,10.719364126692026,1.8840729379618353,0.03269774429134923,522.83008704692,513.975569585662,531.989288299753,410.292231187515,-2.434999942779541,0.08100000023841858,nan,nan,0,0.0,19.4114659752,28.571820751,43.6366712576,38.9148730715,0,13.812407,12.528,0.022,12.202,0.023,12.112,0.023,AAA,12.137,0.024,AABU,0.0,0.030515734136543772,1.6392263,1.0670022387892373,132.93433348466792,10.719360478408946
1519,08513847+1032396,160107004101105,598583171068253696,598583171068253696,k2_hermes,6605,0,10k_27,lbol,1,5076.6875,141.2110665332381,5026.0,0.06,bay,3.9895144,0.3635738872780006,-0.22762728,0.12199986025067365,0,-0.24784431,1.1293461,6.8535976,2.5366598695840836,0.53139603,-0.023599314237002938,0.08668794330318202,27.0,0,0.73086166,0.8704331,0.3337867975234985,0.1275264416516352,1.0,1,nan,nan,nan,32,0.21181867599487347,0.21155199993005233,1.0,0,0.08208126068115273,0.11286589218092183,1.0,0,0.05554571151733434,0.187326639636062,1.0,0,-0.03221765518188491,0.11726337537542571,1.0,0,-0.036852569580077876,0.111266884613,1.0,0,0.19223802566528292,0.1623300791156429,1.0,0,nan,nan,nan,32,-0.12970987319946303,0.10469357861730574,1.0,0,None,None,0,0,-0.007613649785103733,0.1662942371999539,19.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.10243690490722646,0.14992279205677952,1.0,0,None,None,0,0,-0.11332853317260749,0.18276934185856084,1.0,0,0.09721797943115273,0.23009848789559076,8.0,1,-0.2835678863525395,0.18634267235200475,2.0,0,0.013123092905189863,0.09666319333215564,3.0,0,-0.14151830973579543,0.2096299189763709,3.0,0,nan,nan,nan,32,nan,nan,1.0,32,0.2849594688415529,0.3570762943371865,2.0,0,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,0.0461602973937989,0.1719451476310448,1.0,0,0.9158041429519654,0.14174614278371345,4.0,1,0.5297516441345214,0.18523022556452443,1.0,1,nan,nan,2.0,32,0.7329908275604249,0.16184737224905948,2.0,1,0.6746419000625611,0.13744233425793007,1.0,1,132.91027106176364,10.54432108688956,1.0757736996355836,0.18005339790639685,900.603573712771,769.600153099091,1081.28641886025,410.943031709558,22.326000213623047,0.23399999737739563,nan,nan,0,0.059795,11.0222218718,17.8543677761,28.5550982095,25.6178102337,0,14.529518,12.897,0.024,12.407,0.023,12.334,0.025,AAA,nan,nan,None,0.0215262,0.0215262,1.864253,5.870147187194253,132.91027083557316,10.544319590565793
1520,08511624+1012584,160107004101109,598463667898128384,598463667898128384,k2_hermes,6605,0,10k_1,lbol,256,3716.4194,139.2888850685091,3781.0,0.0,bay,4.596316,0.21671092828377023,-0.019228458,0.2935597198491829,16,-0.2109685,0.8146272,6.932136,2.797161841564285,0.6458211,nan,nan,nan,32,0.8396763,0.48633945,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,None,None,0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,None,None,0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,132.81743838755287,10.216164766260041,6.883720283216722,0.028980927446928942,144.66504451415,144.056499619017,145.278660402613,412.321150413352,30.47356843414307,0.7801947306369532,nan,nan,0,0.0519644,3.71663550127,10.572440799,21.7184233666,24.9870176823,0,14.479337,12.052,0.02,11.461,0.023,11.23,0.018,AAA,11.07,0.021,AABU,0.28549840621948214,0.02859094769139741,2.5655768,1.0259829380345429,132.81743212456462,10.216162292921267
1521,08511410+1016492,160107004101111,598557981084241920,598557981084241920,k2_hermes,6605,0,10k_11,lbol,0,4755.8916,109.79015161719738,4768.0,0.04,bay,4.5874634,0.19296502697288592,0.13496208,0.1041541612027671,0,0.11899615,0.98094267,5.077079,2.473002753145964,0.76317483,0.03354262652361344,0.05161030400593555,479.0,0,0.7701525,1.7999027,-0.4866940259933472,0.12046093903510825,1.0,1,nan,nan,nan,32,0.24131057739257855,0.1960590409171823,1.0,1,-0.024955806732177344,0.09957223998597466,1.0,0,0.08703842163085973,0.16009460235489026,1.0,0,0.03795274734497056,0.10807895589708749,1.0,0,0.024762897491455327,0.09990976564176063,1.0,0,0.051749877929687216,0.14643485126651404,1.0,0,0.1173952293395999,0.11615278024168271,1.0,0,-0.0013209915161134234,0.09455820800779909,1.0,0,None,None,0,0,-0.11943200210510964,0.0981793855117473,51.0,0,nan,nan,nan,32,-0.0722572708129885,0.19018731944284428,1.0,0,0.004836196899414169,0.1346957299389695,1.0,0,None,None,0,0,0.02423755645751946,0.15867395452436853,1.0,0,0.04719955444335966,0.13896658077565055,4.0,0,-0.14626034049660486,0.11451488741480738,3.0,0,-0.06398931557384649,0.08827266142590272,3.0,0,-0.18315425845571098,0.18627057603231417,3.0,0,-0.055724716186523526,0.14557814214280151,1.0,0,0.10065765380859393,0.14638647141673208,1.0,1,0.2950631713867189,0.3131756028013278,2.0,0,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,0.13549621582031257,0.15469804101909654,1.0,0,nan,nan,4.0,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,2.0,32,nan,nan,1.0,32,132.80873489920526,10.280307630858426,2.9818130690286533,0.029748464982502318,332.17492168667,328.899813282947,335.514720247909,412.14787062139,-0.32100000977516174,0.09300000220537186,nan,nan,0,0.0556733,12.0316352562,21.3835850246,32.3674293551,30.2000790229,0,14.403468,12.502,0.021,11.967,0.023,11.841,0.023,AAA,11.835,0.022,AABU,0.047736007003783394,0.02921779289905764,2.0734227,1.32660316008205,132.8087341605885,10.280306045292633
1522,08511350+1022157,160107004101115,598562623944737280,598562623944737280,k2_hermes,6605,0,10k_25,lbol,0,4924.5806,130.8760472667224,4980.0,0.03,bay,2.6209123,0.3078615639416576,-0.44902945,0.12373991048975405,0,-0.4513487,1.174901,5.5801163,2.520153660555267,0.59959203,0.04584225969819266,0.0682722225699597,159.0,0,0.68360615,0.83503115,0.3575342416763305,0.12655298201730558,1.0,1,nan,nan,1.0,32,0.6887550163269047,0.2093851946318628,1.0,0,0.2016267204284672,0.11096139458616155,1.0,0,0.1599077224731449,0.18337105695647193,1.0,0,0.13007005691528306,0.11597899459533201,1.0,0,0.06705978393554712,0.1096507353290985,1.0,0,0.18846147537231417,0.16007611912694406,1.0,0,-0.02873390197753878,0.12474046765506666,1.0,0,0.06185564041137681,0.10326201150495865,1.0,0,None,None,0,0,0.03609384278627469,0.16359749270778304,19.0,0,0.09200671730654333,0.1190636701726005,15.0,0,0.17068601608276346,0.2992135592405535,2.0,0,0.10278331756591808,0.14776591776248507,1.0,0,None,None,0,0,-0.05591257095336921,0.17930105887602021,1.0,0,0.3309518213701929,0.10859919040246631,10.0,0,-0.04973028182983441,0.16275142133235931,1.0,0,0.013721408843994531,0.13127027547303627,2.0,0,nan,nan,nan,32,nan,nan,nan,32,0.8792244911193849,0.1516797157614144,1.0,1,nan,nan,nan,32,nan,nan,16.0,32,nan,nan,2.0,32,nan,nan,2.0,32,-0.40858976364135735,0.1695001945514666,1.0,0,0.4030002307891847,0.1412487332110243,4.0,1,0.07539580821990954,0.1842171691673931,1.0,1,nan,nan,nan,32,0.38681789875030526,0.16122407665466196,2.0,1,0.23739685893058782,0.13654329029935564,1.0,1,132.8062320174123,10.371069902052508,0.10716055615143641,0.03333513877481983,5116.91196517426,4484.3214019441,5900.74628786592,411.86764456939,89.15899658203125,0.125,nan,nan,0,0.058005,11.1928489977,18.3265618668,28.162136246,25.8889076633,0,14.692045,13.044,0.023,12.565,0.023,12.475,0.023,AAA,12.473,0.025,AAUU,0.011015614791869424,0.031184988470291646,1.9557931,1.0873263145817498,132.80623177873315,10.371069951854325
